Paper Title,Hallmark,Score,Is_Aging_Related
"Sirtuins and Insulin Resistance","epigenetic alterations",1.749964952468872,Yes
"Sirtuins and Insulin Resistance","chronic inflammation",0.44275155663490295,Yes
"Sirtuins and Insulin Resistance","deregulated nutrient sensing",0.4074367880821228,Yes
"“Cell Membrane Theory of Senescence” and the Role of Bioactive Lipids in Aging, and Aging Associated Diseases and Their Therapeutic Implications","None",0,No
"SIRT6 protects vascular smooth muscle cells from osteogenic transdifferentiation via Runx2 in chronic kidney disease","epigenetic alterations",1.9977219998836517,Yes
"SIRT6 protects vascular smooth muscle cells from osteogenic transdifferentiation via Runx2 in chronic kidney disease","stem cell exhaustion",0.20545104146003723,Yes
"Rapamycin preserves the follicle pool reserve and prolongs the ovarian lifespan of female rats via modulating mTOR activation and sirtuin expression","epigenetic alterations",0.5291410088539124,Yes
"Molecular markers of endometrial carcinoma detected in uterine aspirates","None",0,No
"The Role of SIRT6 Protein in Aging and Reprogramming of Human Induced Pluripotent Stem Cells","epigenetic alterations",1.90469029545784,Yes
"The Role of SIRT6 Protein in Aging and Reprogramming of Human Induced Pluripotent Stem Cells","telomere attrition",0.6270983219146729,Yes
"The Role of SIRT6 Protein in Aging and Reprogramming of Human Induced Pluripotent Stem Cells","genome instability",1.4138676524162292,Yes
"The Role of SIRT6 Protein in Aging and Reprogramming of Human Induced Pluripotent Stem Cells","stem cell exhaustion",0.4223201274871826,Yes
"A novel SIRT6 activator ameliorates neuroinflammation and ischemic brain injury via EZH2/FOXC1 axis","chronic inflammation",0.5355733633041382,Yes
"The Role of Sirt6 in Obesity and Diabetes","epigenetic alterations",1.5940280854701996,Yes
"MicroRNAs in Metabolism and Metabolic Diseases","deregulated nutrient sensing",0.23658528923988342,Yes
"The epigenetic regulator SIRT6 protects the liver from alcohol-induced tissue injury by reducing oxidative stress in mice","mitochondrial dysfunction",0.8517662286758423,Yes
"The epigenetic regulator SIRT6 protects the liver from alcohol-induced tissue injury by reducing oxidative stress in mice","epigenetic alterations",1.4239105880260468,Yes
"Discovery of cryptic allosteric sites using reversed allosteric communication by a combined computational and experimental strategy","genome instability",0.15307986736297607,Yes
"Inhibition of SIRT6 in prostate cancer reduces cell viability and increases sensitivity to chemotherapeutics","epigenetic alterations",1.0854164361953735,Yes
"Inhibition of SIRT6 in prostate cancer reduces cell viability and increases sensitivity to chemotherapeutics","genome instability",1.0080552995204926,Yes
"JNK Phosphorylates SIRT6 to Stimulate DNA Double-Strand Break Repair in Response to Oxidative Stress by Recruiting PARP1 to DNA Breaks","genome instability",2.356485903263092,Yes
"JNK Phosphorylates SIRT6 to Stimulate DNA Double-Strand Break Repair in Response to Oxidative Stress by Recruiting PARP1 to DNA Breaks","mitochondrial dysfunction",1.1940878033638,Yes
"JNK Phosphorylates SIRT6 to Stimulate DNA Double-Strand Break Repair in Response to Oxidative Stress by Recruiting PARP1 to DNA Breaks","epigenetic alterations",1.2441521883010864,Yes
"Dynamic Regulation of ME1 Phosphorylation and Acetylation Affects Lipid Metabolism and Colorectal Tumorigenesis","epigenetic alterations",0.6277250051498413,Yes
"Evidence for a role of the histone deacetylase SIRT6 in DNA damage response of multiple myeloma cells","epigenetic alterations",2.1491551101207733,Yes
"Evidence for a role of the histone deacetylase SIRT6 in DNA damage response of multiple myeloma cells","genome instability",1.0055795907974243,Yes
"Ergothioneine oxidation in the protection against high-glucose induced endothelial senescence: Involvement of SIRT1 and SIRT6","cellular senescence",0.8048133850097656,Yes
"Ergothioneine oxidation in the protection against high-glucose induced endothelial senescence: Involvement of SIRT1 and SIRT6","epigenetic alterations",2.13379967212677,Yes
"Ergothioneine oxidation in the protection against high-glucose induced endothelial senescence: Involvement of SIRT1 and SIRT6","mitochondrial dysfunction",0.4823007583618164,Yes
"Sirt6 attenuates chondrocyte senescence and osteoarthritis progression","cellular senescence",1.2546561658382416,Yes
"Sirt6 attenuates chondrocyte senescence and osteoarthritis progression","epigenetic alterations",0.626226544380188,Yes
"Nicotine promotes neuron survival and partially protects from Parkinson’s disease by suppressing SIRT6","None",0,No
"HDAC turnover, CtIP acetylation and dysregulated DNA damage signaling in colon cancer cells treated with sulforaphane and related dietary isothiocyanates","genome instability",1.3391970098018646,Yes
"HDAC turnover, CtIP acetylation and dysregulated DNA damage signaling in colon cancer cells treated with sulforaphane and related dietary isothiocyanates","epigenetic alterations",1.116945505142212,Yes
"HDAC turnover, CtIP acetylation and dysregulated DNA damage signaling in colon cancer cells treated with sulforaphane and related dietary isothiocyanates","loss of proteostasis",0.44062182307243347,Yes
"Fructus Ligustri Lucidi preserves bone quality through the regulation of gut microbiota diversity, oxidative stress, TMAO and Sirt6 levels in aging mice","mitochondrial dysfunction",0.7293441891670227,Yes
"Targeted inhibition of SIRT6 via engineered exosomes impairs tumorigenesis and metastasis in prostate cancer","None",0,No
"MDM2-mediated degradation of SIRT6 phosphorylated by AKT1 promotes tumorigenesis and trastuzumab resistance in breast cancer","None",0,No
"Discovery of Novel and Selective SIRT6 Inhibitors","epigenetic alterations",3.965967059135437,Yes
"Discovery of Novel and Selective SIRT6 Inhibitors","chronic inflammation",0.415300577878952,Yes
"Discovery of Novel and Selective SIRT6 Inhibitors","genome instability",0.1381361484527588,Yes
"Neuroprotective effects of <scp>PPAR</scp>‐γ agonist rosiglitazone in N171‐82Q mouse model of Huntington's disease","None",0,No
"Melatonin inhibits ferroptosis and delays age-related cataract by regulating SIRT6/p-Nrf2/GPX4 and SIRT6/NCOA4/FTH1 pathways","mitochondrial dysfunction",0.6947277784347534,Yes
"Melatonin inhibits ferroptosis and delays age-related cataract by regulating SIRT6/p-Nrf2/GPX4 and SIRT6/NCOA4/FTH1 pathways","epigenetic alterations",0.7570419609546661,Yes
"SIRT6 rescues the age related decline in base excision repair in a PARP1-dependent manner","epigenetic alterations",1.1503906846046448,Yes
"SIRT6 rescues the age related decline in base excision repair in a PARP1-dependent manner","genome instability",1.7500387728214264,Yes
"Myeloid Sirtuin 6 Deficiency Causes Insulin Resistance in High-Fat Diet–Fed Mice by Eliciting Macrophage Polarization Toward an M1 Phenotype","chronic inflammation",0.5169845819473267,Yes
"Myeloid Sirtuin 6 Deficiency Causes Insulin Resistance in High-Fat Diet–Fed Mice by Eliciting Macrophage Polarization Toward an M1 Phenotype","epigenetic alterations",0.4454517960548401,Yes
"Myeloid Sirtuin 6 Deficiency Causes Insulin Resistance in High-Fat Diet–Fed Mice by Eliciting Macrophage Polarization Toward an M1 Phenotype","deregulated nutrient sensing",0.35956573486328125,Yes
"Ubiquitin‐Specific Peptidase 10 (USP10) Inhibits Hepatic Steatosis, Insulin Resistance, and Inflammation Through Sirt6","loss of proteostasis",0.6799699068069458,Yes
"Ubiquitin‐Specific Peptidase 10 (USP10) Inhibits Hepatic Steatosis, Insulin Resistance, and Inflammation Through Sirt6","chronic inflammation",0.6298237442970276,Yes
"Ubiquitin‐Specific Peptidase 10 (USP10) Inhibits Hepatic Steatosis, Insulin Resistance, and Inflammation Through Sirt6","deregulated nutrient sensing",0.3599321246147156,Yes
"SIRT6 as a key event linking P53 and NRF2 counteracts APAP-induced hepatotoxicity through inhibiting oxidative stress and promoting hepatocyte proliferation","mitochondrial dysfunction",0.766464352607727,Yes
"SIRT6 as a key event linking P53 and NRF2 counteracts APAP-induced hepatotoxicity through inhibiting oxidative stress and promoting hepatocyte proliferation","epigenetic alterations",1.2032198011875153,Yes
"SIRT6 as a key event linking P53 and NRF2 counteracts APAP-induced hepatotoxicity through inhibiting oxidative stress and promoting hepatocyte proliferation","genome instability",0.4898316264152527,Yes
"Oxidative Stress Induces Endothelial Cell Senescence via Downregulation of Sirt6","cellular senescence",0.8678507804870605,Yes
"Oxidative Stress Induces Endothelial Cell Senescence via Downregulation of Sirt6","mitochondrial dysfunction",0.7680956125259399,Yes
"Oxidative Stress Induces Endothelial Cell Senescence via Downregulation of Sirt6","epigenetic alterations",0.7463507354259491,Yes
"Oxidative Stress Induces Endothelial Cell Senescence via Downregulation of Sirt6","chronic inflammation",0.44013673067092896,Yes
"Overexpression of Sirtuin 6 Suppresses Inflammatory Responses and Bone Destruction in Mice With Collagen‐Induced Arthritis","epigenetic alterations",0.6088044047355652,Yes
"Overexpression of Sirtuin 6 Suppresses Inflammatory Responses and Bone Destruction in Mice With Collagen‐Induced Arthritis","chronic inflammation",0.40075141191482544,Yes
"SIRT6 Overexpression Potentiates Apoptosis Evasion in Hepatocellular Carcinoma via BCL2-Associated X Protein–Dependent Apoptotic Pathway","None",0,No
"SIRT6 in Aging, Metabolism, Inflammation and Cardiovascular Diseases","epigenetic alterations",1.4203102588653564,Yes
"SIRT6 in Aging, Metabolism, Inflammation and Cardiovascular Diseases","telomere attrition",0.6159675717353821,Yes
"SIRT6 in Aging, Metabolism, Inflammation and Cardiovascular Diseases","chronic inflammation",0.5629697442054749,Yes
"SIRT6 in Aging, Metabolism, Inflammation and Cardiovascular Diseases","genome instability",1.427329272031784,Yes
"SIRT6 protects against endothelial dysfunction and atherosclerosis in mice","epigenetic alterations",1.4999810457229614,Yes
"SIRT6 protects against endothelial dysfunction and atherosclerosis in mice","chronic inflammation",0.5427669286727905,Yes
"Activation of retinoid X receptor by bexarotene attenuates neuroinflammation via PPARγ/SIRT6/FoxO3a pathway after subarachnoid hemorrhage in rats","chronic inflammation",0.1424715220928192,Yes
"Integration of Hi-C and ChIP-seq data reveals distinct types of chromatin linkages","epigenetic alterations",1.6202053725719452,Yes
"SIRT6 Promotes COX-2 Expression and Acts as an Oncogene in Skin Cancer","epigenetic alterations",0.7631336450576782,Yes
"Deletion of Hepatic FoxO1/3/4 Genes in Mice Significantly Impacts on Glucose Metabolism through Downregulation of Gluconeogenesis and Upregulation of Glycolysis","epigenetic alterations",0.9147796630859375,Yes
"Deletion of Hepatic FoxO1/3/4 Genes in Mice Significantly Impacts on Glucose Metabolism through Downregulation of Gluconeogenesis and Upregulation of Glycolysis","deregulated nutrient sensing",0.7608113288879395,Yes
"A Focused DNA-Encoded Chemical Library for the Discovery of Inhibitors of NAD<sup>+</sup>-Dependent Enzymes","genome instability",0.7135469913482666,Yes
"Overexpression of Sirt6 promotes M2�macrophage transformation, alleviating renal injury in diabetic nephropathy","epigenetic alterations",0.8109392821788788,Yes
"Calorie restriction-induced SIRT6 activation delays aging by suppressing NF-κB signaling","epigenetic alterations",2.5278720557689667,Yes
"Calorie restriction-induced SIRT6 activation delays aging by suppressing NF-κB signaling","cellular senescence",0.7192994952201843,Yes
"Calorie restriction-induced SIRT6 activation delays aging by suppressing NF-κB signaling","chronic inflammation",1.132933646440506,Yes
"Multiple pathways of SIRT6 at the crossroads in the control of longevity, cancer, and cardiovascular diseases","epigenetic alterations",2.4307039082050323,Yes
"Multiple pathways of SIRT6 at the crossroads in the control of longevity, cancer, and cardiovascular diseases","telomere attrition",0.693539023399353,Yes
"Multiple pathways of SIRT6 at the crossroads in the control of longevity, cancer, and cardiovascular diseases","genome instability",0.41621026396751404,Yes
"ATM and SIRT6/SNF2H Mediate Transient H2AX Stabilization When DSBs Form by Blocking HUWE1 to Allow Efficient γH2AX Foci Formation","epigenetic alterations",1.3092833161354065,Yes
"ATM and SIRT6/SNF2H Mediate Transient H2AX Stabilization When DSBs Form by Blocking HUWE1 to Allow Efficient γH2AX Foci Formation","loss of proteostasis",0.6040812134742737,Yes
"ATM and SIRT6/SNF2H Mediate Transient H2AX Stabilization When DSBs Form by Blocking HUWE1 to Allow Efficient γH2AX Foci Formation","genome instability",0.9219720959663391,Yes
"Dynamic Chromatin Localization of Sirt6 Shapes Stress- and Aging-Related Transcriptional Networks","epigenetic alterations",3.5859512388706207,Yes
"Dynamic Chromatin Localization of Sirt6 Shapes Stress- and Aging-Related Transcriptional Networks","cellular senescence",0.43548744916915894,Yes
"Pharmacological activation of SIRT6 triggers lethal autophagy in human cancer cells","disabled macroautophagy",0.9631593227386475,Yes
"Pharmacological activation of SIRT6 triggers lethal autophagy in human cancer cells","epigenetic alterations",1.6549126505851746,Yes
"Pharmacological activation of SIRT6 triggers lethal autophagy in human cancer cells","deregulated nutrient sensing",0.24244970083236694,Yes
"Pericoronary fat inflammation and Major Adverse Cardiac Events (MACE) in prediabetic patients with acute myocardial infarction: effects of metformin","chronic inflammation",0.5034880042076111,Yes
"Pericoronary fat inflammation and Major Adverse Cardiac Events (MACE) in prediabetic patients with acute myocardial infarction: effects of metformin","deregulated nutrient sensing",0.0697166919708252,Yes
